"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051784","GO:0051784","negative regulation of nuclear division","17/442","63/18870",5.34230476878513e-14,3.49678130320481e-12,3.11949700470114e-12,"CENPF/BUB1/NDC80/BIRC5/CDCA8/AURKB/BUB1B/FBXO5/SPC25/TTK/NUF2/MAD2L1/TRIP13/ZWILCH/KNTC1/MAD2L2/GEN1",17
"GO:0051225","GO:0051225","spindle assembly","23/442","133/18870",6.08758363536001e-14,3.91344662273143e-12,3.4912063292262e-12,"TPX2/ASPM/NDC80/BIRC5/CDCA8/AURKB/PRC1/KIF23/KIF4A/FBXO5/STIL/RACGAP1/TUBB/HAUS8/SMC1A/HAUS5/MZT1/MAPRE1/RCC1/TUBGCP3/CEP97/KIF2A/CEP192",23
"GO:0051310","GO:0051310","metaphase chromosome alignment","20/442","96/18870",6.78266999773697e-14,4.22985530575345e-12,3.773476180659e-12,"CENPF/NDC80/KIF14/BIRC5/CDCA8/AURKB/ECT2/SPC25/KIF2C/RACGAP1/NUF2/CENPE/ZWILCH/KNTC1/RB1/CENPQ/MAPRE1/PSRC1/TTL/DSN1",20
"GO:0051303","GO:0051303","establishment of chromosome localization","21/442","108/18870",6.81476688149166e-14,4.22985530575345e-12,3.773476180659e-12,"CENPF/NDC80/KIF14/BIRC5/CDCA8/AURKB/ECT2/SPC25/KIF2C/RACGAP1/NUF2/CENPE/ZWILCH/KNTC1/NDE1/RB1/CENPQ/MAPRE1/PSRC1/TTL/DSN1",21
"GO:0008608","GO:0008608","attachment of spindle microtubules to kinetochore","15/442","49/18870",2.10678659837633e-13,1.28549690748386e-11,1.14679855693955e-11,"NDC80/BIRC5/CDCA8/AURKB/ECT2/SPC25/KIF2C/RACGAP1/NUF2/CENPE/ZWILCH/KNTC1/RB1/MAPRE1/DSN1",15
"GO:2001251","GO:2001251","negative regulation of chromosome organization","19/442","94/18870",5.15088709289299e-13,3.0905322557358e-11,2.75708009130114e-11,"TOP2A/CENPF/BUB1/NDC80/BIRC5/CDCA8/AURKB/BUB1B/FBXO5/SPC25/TTK/ESPL1/NUF2/MAD2L1/TRIP13/ZWILCH/KNTC1/MAD2L2/GEN1",19
"GO:1905820","GO:1905820","positive regulation of chromosome separation","12/442","29/18870",8.51302872559776e-13,5.02408252658228e-11,4.48201046450367e-11,"NCAPG/NCAPH/DLGAP5/BIRC5/CDCA8/AURKB/SMC4/NCAPG2/ESPL1/NCAPD2/RB1/ANAPC11",12
"GO:0000724","GO:0000724","double-strand break repair via homologous recombination","24/442","175/18870",3.24643847587553e-12,1.88502879244386e-10,1.68164410694334e-10,"BRCA2/CDC45/MMS22L/BRCA1/RAD54L/RFWD3/POLQ/PARPBP/GINS2/MCM2/BLM/WRAP53/NSMCE4A/RAD51/RUVBL2/MAD2L2/FUS/RECQL/RAD51B/KDM1A/NSMCE1/XRCC2/GEN1/RBBP8",24
"GO:0000725","GO:0000725","recombinational repair","24/442","179/18870",5.32508735161917e-12,3.0429070580681e-10,2.71459340180285e-10,"BRCA2/CDC45/MMS22L/BRCA1/RAD54L/RFWD3/POLQ/PARPBP/GINS2/MCM2/BLM/WRAP53/NSMCE4A/RAD51/RUVBL2/MAD2L2/FUS/RECQL/RAD51B/KDM1A/NSMCE1/XRCC2/GEN1/RBBP8",24
"GO:0032392","GO:0032392","DNA geometric change","17/442","85/18870",1.04965179902056e-11,5.90429136949065e-10,5.26724940594034e-10,"TOP2A/BRIP1/HMGB2/CDC45/POLQ/RFC3/GINS2/MCM2/BLM/GINS1/G3BP1/RFC5/RAD51/HMGB3/RUVBL2/DDX11/RECQL",17
"GO:0044786","GO:0044786","cell cycle DNA replication","13/442","44/18870",1.43878763188468e-11,7.96866996120748e-10,7.10889241276142e-10,"BRCA2/FBXO5/E2F7/CDC45/LIG1/PCNA/GMNN/ATAD5/MCM2/BLM/GINS1/POLA1/RAD51",13
"GO:0042770","GO:0042770","signal transduction in response to DNA damage","24/442","189/18870",1.73011988633758e-11,9.43701756184136e-10,8.41881303543216e-10,"BRCA2/GTSE1/DTL/BRIP1/EME1/WDR76/E2F7/BARD1/FOXM1/BRCA1/RFWD3/CLSPN/E2F1/ATAD5/FANCD2/BLM/RAD51/SOX4/INTS7/MAD2L2/PPM1D/MSX1/KDM1A/CCNG1",24
"GO:0034508","GO:0034508","centromere complex assembly","11/442","30/18870",3.76546084248709e-11,2.0232326914856e-09,1.80493653266742e-09,"CENPF/DLGAP5/CENPK/HJURP/CENPI/CENPO/CENPE/KNTC1/RB1/CENPH/ITGB3BP",11
"GO:0071103","GO:0071103","DNA conformation change","17/442","92/18870",3.98600420514994e-11,2.1102375203735e-09,1.88255399843846e-09,"TOP2A/BRIP1/HMGB2/CDC45/POLQ/RFC3/GINS2/MCM2/BLM/GINS1/G3BP1/RFC5/RAD51/HMGB3/RUVBL2/DDX11/RECQL",17
"GO:0051321","GO:0051321","meiotic cell cycle","29/442","287/18870",4.07814236818348e-11,2.12772645296529e-09,1.89815596725062e-09,"TOP2A/CDC25C/BRCA2/ASPM/NDC80/NCAPH/EXO1/BRIP1/SMC4/FBXO5/EME1/TTK/ESPL1/RAD54L/NUF2/TRIP13/PSMC3IP/MND1/NCAPD2/FANCD2/FANCA/RAD51/SMC1A/ANAPC11/MSX1/RAD51B/TUBGCP3/XRCC2/RBBP8",29
"GO:0000281","GO:0000281","mitotic cytokinesis","16/442","88/18870",1.9370214265654e-10,9.96182447947919e-09,8.88699604879854e-09,"BIRC5/IQGAP3/CDCA8/AURKB/NUSAP1/ECT2/KIF23/KIF4A/ESPL1/RACGAP1/ANLN/CKAP2/CIT/EXOC5/STMN1/CNTROB",16
"GO:0031109","GO:0031109","microtubule polymerization or depolymerization","19/442","134/18870",3.38461943117882e-10,1.7161450636963e-08,1.53098204366591e-08,"TPX2/KIF18B/SKA1/FBXO5/KIF2C/SKA3/NDE1/HAUS8/CKAP2/HAUS5/MZT1/MAPRE1/HDAC6/MID1/PSRC1/TUBGCP3/KIF2A/STMN1/CEP192",19
"GO:0032508","GO:0032508","DNA duplex unwinding","15/442","79/18870",3.79195543399122e-10,1.89597771699561e-08,1.69141170016187e-08,"TOP2A/BRIP1/CDC45/POLQ/RFC3/GINS2/MCM2/BLM/GINS1/G3BP1/RFC5/RAD51/RUVBL2/DDX11/RECQL",15
"GO:1901976","GO:1901976","regulation of cell cycle checkpoint","12/442","46/18870",4.44932562044595e-10,2.1811701699289e-08,1.94583338843657e-08,"BRCA2/NDC80/BIRC5/CDCA8/AURKB/WDR76/BARD1/BRCA1/RFWD3/MAD2L1/RAD51/GEN1",12
"GO:0051383","GO:0051383","kinetochore organization","9/442","21/18870",4.4835164604094e-10,2.1811701699289e-08,1.94583338843657e-08,"CENPF/NDC80/DLGAP5/CENPK/SMC4/NUF2/CENPE/KNTC1/CENPH",9
"GO:0000910","GO:0000910","cytokinesis","22/442","188/18870",6.00454456982374e-10,2.8821813935154e-08,2.57120919053084e-08,"BRCA2/KIF14/BIRC5/IQGAP3/CDCA8/AURKB/NUSAP1/ECT2/PRC1/KIF23/KIF4A/E2F7/ESPL1/RACGAP1/ANLN/CKAP2/CIT/KLHL13/EXOC5/CCP110/STMN1/CNTROB",22
"GO:0031297","GO:0031297","replication fork processing","12/442","49/18870",9.89976612080198e-10,4.68936289932725e-08,4.18340532334721e-08,"BRCA2/EME1/BARD1/MMS22L/BRCA1/RFWD3/PCNA/BLM/RAD51/DDX11/GEN1/RBBP8",12
"GO:0051256","GO:0051256","mitotic spindle midzone assembly","7/442","11/18870",1.1230968754651e-09,5.25084253464202e-08,4.68430426116748e-08,"BIRC5/CDCA8/AURKB/PRC1/KIF23/KIF4A/RACGAP1",7
"GO:0033260","GO:0033260","nuclear DNA replication","11/442","40/18870",1.29015618730386e-09,5.95456701832552e-08,5.31210057687461e-08,"BRCA2/CDC45/LIG1/PCNA/GMNN/ATAD5/MCM2/BLM/GINS1/POLA1/RAD51",11
"GO:1903046","GO:1903046","meiotic cell cycle process","23/442","214/18870",1.32325359809904e-09,6.03001639640067e-08,5.37940936415744e-08,"TOP2A/CDC25C/BRCA2/ASPM/NDC80/NCAPH/BRIP1/SMC4/FBXO5/EME1/TTK/ESPL1/RAD54L/NUF2/TRIP13/PSMC3IP/MND1/NCAPD2/FANCD2/FANCA/RAD51/MSX1/RAD51B",23
"GO:0000022","GO:0000022","mitotic spindle elongation","7/442","12/18870",2.6411043055672e-09,1.18849693750524e-07,1.06026437319546e-07,"BIRC5/CDCA8/AURKB/PRC1/KIF23/KIF4A/RACGAP1",7
"GO:0031570","GO:0031570","DNA integrity checkpoint signaling","18/442","135/18870",2.73025256204842e-09,1.21344558313263e-07,1.08252119126832e-07,"BRCA2/GTSE1/DTL/BRIP1/EME1/WDR76/BARD1/CDC45/BRCA1/RFWD3/CLSPN/E2F1/FANCD2/BLM/ORC1/RAD51/INTS7/CCNG1",18
"GO:0007098","GO:0007098","centrosome cycle","18/442","138/18870",3.90600699384478e-09,1.71483233876112e-07,1.52981095484216e-07,"BRCA2/NDC80/WDR62/STIL/BRCA1/CEP152/CEP135/NDE1/HAUS8/CEP44/HAUS5/PARD6G/RANBP1/CCP110/XRCC2/CNTROB/GEN1/CEP192",18
"GO:0044839","GO:0044839","cell cycle G2/M phase transition","19/442","155/18870",4.13833792965144e-09,1.7949417526199e-07,1.60127698457407e-07,"CENPF/CDC25C/NDC80/KIF14/DTL/AURKB/FBXO5/BARD1/FOXM1/BRCA1/CLSPN/ATAD5/BLM/BACH1/ORC1/PPM1D/RAD51B/CCNG1/RBBP8",19
"GO:0045005","GO:0045005","DNA-templated DNA replication maintenance of fidelity","12/442","56/18870",5.16513664962244e-09,2.208930021765e-07,1.97059809836404e-07,"BRCA2/EME1/BARD1/MMS22L/BRCA1/RFWD3/PCNA/BLM/RAD51/DDX11/GEN1/RBBP8",12
"GO:0035825","GO:0035825","homologous recombination","13/442","68/18870",5.21552921805625e-09,2.208930021765e-07,1.97059809836404e-07,"TOP2A/BRIP1/EME1/BARD1/BRCA1/RAD54L/TRIP13/PSMC3IP/MND1/FANCD2/RAD51/RAD51B/RBBP8",13
"GO:0140013","GO:0140013","meiotic nuclear division","21/442","194/18870",6.11781822525339e-09,2.54219892247234e-07,2.2679090387319e-07,"TOP2A/BRCA2/ASPM/NDC80/NCAPH/BRIP1/SMC4/FBXO5/EME1/TTK/ESPL1/RAD54L/NUF2/TRIP13/PSMC3IP/MND1/FANCD2/FANCA/RAD51/MSX1/RAD51B",21
"GO:0051656","GO:0051656","establishment of organelle localization","34/442","469/18870",6.14364739597481e-09,2.54219892247234e-07,2.2679090387319e-07,"CENPF/NDC80/KIF14/BIRC5/CDCA8/AURKB/NUSAP1/ECT2/LMNB1/SPC25/SYNE2/LMNB2/ESPL1/KIF2C/RACGAP1/NUF2/MAD2L1/CENPE/ZWILCH/KNTC1/SYNE3/NDE1/ITGA4/RB1/CENPQ/MAPRE1/HDAC6/NLGN1/TMEM201/ACTN4/PSRC1/TTL/DSN1/EXOC5",34
"GO:0051984","GO:0051984","positive regulation of chromosome segregation","9/442","27/18870",6.30936411933476e-09,2.58110350336422e-07,2.3026160201065e-07,"NCAPG/NCAPH/BIRC5/CDCA8/AURKB/SMC4/NCAPG2/NCAPD2/RAD18",9
"GO:0090307","GO:0090307","mitotic spindle assembly","13/442","71/18870",9.06368542343189e-09,3.66620983419717e-07,3.27064508892853e-07,"TPX2/BIRC5/CDCA8/AURKB/PRC1/KIF23/KIF4A/RACGAP1/SMC1A/MZT1/CEP97/KIF2A/CEP192",13
"GO:0010639","GO:0010639","negative regulation of organelle organization","29/442","363/18870",9.87773982916886e-09,3.95109593166754e-07,3.52479347588236e-07,"TOP2A/TPX2/CENPF/BUB1/NDC80/BIRC5/CDCA8/AURKB/BUB1B/FBXO5/SPC25/TTK/BRCA1/ESPL1/NUF2/MAD2L1/TRIP13/ZWILCH/TRIOBP/KNTC1/CKAP2/MAPRE1/HDAC6/MID1/MAD2L2/CEP97/CCP110/STMN1/GEN1",29
"GO:0051231","GO:0051231","spindle elongation","7/442","14/18870",1.0988274235373e-08,4.29975948340684e-07,3.83583806546032e-07,"BIRC5/CDCA8/AURKB/PRC1/KIF23/KIF4A/RACGAP1",7
"GO:0051255","GO:0051255","spindle midzone assembly","7/442","14/18870",1.0988274235373e-08,4.29975948340684e-07,3.83583806546032e-07,"BIRC5/CDCA8/AURKB/PRC1/KIF23/KIF4A/RACGAP1",7
"GO:0051315","GO:0051315","attachment of mitotic spindle microtubules to kinetochore","8/442","21/18870",1.32496916262038e-08,5.12891288756275e-07,4.57553018127309e-07,"NDC80/BIRC5/CDCA8/AURKB/KIF2C/NUF2/CENPE/MAPRE1",8
"GO:0061640","GO:0061640","cytoskeleton-dependent cytokinesis","16/442","117/18870",1.44664460759922e-08,5.54034105037999e-07,4.94256741073373e-07,"BIRC5/IQGAP3/CDCA8/AURKB/NUSAP1/ECT2/KIF23/KIF4A/ESPL1/RACGAP1/ANLN/CKAP2/CIT/EXOC5/STMN1/CNTROB",16
"GO:0051298","GO:0051298","centrosome duplication","13/442","75/18870",1.81382213442467e-08,6.87343124624085e-07,6.13182419072539e-07,"BRCA2/NDC80/WDR62/STIL/BRCA1/CEP152/CEP135/NDE1/CEP44/CCP110/CNTROB/GEN1/CEP192",13
"GO:0031023","GO:0031023","microtubule organizing center organization","18/442","154/18870",2.26171203946695e-08,8.48142014800107e-07,7.56631955308517e-07,"BRCA2/NDC80/WDR62/STIL/BRCA1/CEP152/CEP135/NDE1/HAUS8/CEP44/HAUS5/PARD6G/RANBP1/CCP110/XRCC2/CNTROB/GEN1/CEP192",18
"GO:0000086","GO:0000086","G2/M transition of mitotic cell cycle","17/442","140/18870",3.14467123254426e-08,1.16709447805766e-06,1.04117112647776e-06,"CENPF/CDC25C/KIF14/DTL/AURKB/FBXO5/BARD1/FOXM1/BRCA1/CLSPN/BLM/BACH1/ORC1/PPM1D/RAD51B/CCNG1/RBBP8",17
"GO:1902969","GO:1902969","mitotic DNA replication","7/442","16/18870",3.51674074660857e-08,1.29186394773376e-06,1.15247862705722e-06,"BRCA2/CDC45/LIG1/MCM2/GINS1/POLA1/RAD51",7
"GO:0000077","GO:0000077","DNA damage checkpoint signaling","16/442","126/18870",4.23091887365068e-08,1.53851595405479e-06,1.37251818006467e-06,"BRCA2/GTSE1/DTL/BRIP1/EME1/WDR76/BARD1/BRCA1/RFWD3/CLSPN/E2F1/FANCD2/BLM/RAD51/INTS7/CCNG1",16
"GO:1902749","GO:1902749","regulation of cell cycle G2/M phase transition","15/442","116/18870",8.77725574460709e-08,3.15981206805855e-06,2.81888497650487e-06,"CENPF/CDC25C/KIF14/DTL/AURKB/FBXO5/BARD1/BRCA1/CLSPN/ATAD5/BLM/ORC1/RAD51B/CCNG1/RBBP8",15
"GO:1901970","GO:1901970","positive regulation of mitotic sister chromatid separation","7/442","18/18870",9.39315703674465e-08,3.34805597349314e-06,2.98681835530046e-06,"DLGAP5/BIRC5/CDCA8/AURKB/ESPL1/RB1/ANAPC11",7
"GO:0034502","GO:0034502","protein localization to chromosome","15/442","119/18870",1.23788136884616e-07,4.36899306651587e-06,3.89760170933915e-06,"BRCA2/EZH2/AURKB/BUB1B/ESCO2/TTK/MMS22L/ZWILCH/KNTC1/WRAP53/RB1/CENPQ/RUVBL2/DKC1/VRK1",15
"GO:0090232","GO:0090232","positive regulation of spindle checkpoint","6/442","12/18870",1.30926658822865e-07,4.53207665156071e-06,4.04308943389232e-06,"NDC80/BIRC5/CDCA8/AURKB/MAD2L1/GEN1",6
"GO:0090267","GO:0090267","positive regulation of mitotic cell cycle spindle assembly checkpoint","6/442","12/18870",1.30926658822865e-07,4.53207665156071e-06,4.04308943389232e-06,"NDC80/BIRC5/CDCA8/AURKB/MAD2L1/GEN1",6
"GO:0010389","GO:0010389","regulation of G2/M transition of mitotic cell cycle","14/442","104/18870",1.42046477193575e-07,4.87016493235113e-06,4.34469976859746e-06,"CENPF/CDC25C/KIF14/DTL/AURKB/FBXO5/BARD1/BRCA1/CLSPN/BLM/ORC1/RAD51B/CCNG1/RBBP8",14
"GO:0045132","GO:0045132","meiotic chromosome segregation","13/442","91/18870",1.95540111134314e-07,6.64098490644841e-06,5.92445758759476e-06,"ASPM/NDC80/NCAPH/BRIP1/SMC4/FBXO5/TTK/ESPL1/NUF2/TRIP13/PSMC3IP/MND1/FANCD2",13
"GO:0032465","GO:0032465","regulation of cytokinesis","13/442","93/18870",2.53718888155485e-07,8.53633642392284e-06,7.61531065186801e-06,"BRCA2/KIF14/BIRC5/CDCA8/AURKB/ECT2/PRC1/KIF23/E2F7/RACGAP1/CIT/KLHL13/CCP110",13
"GO:0006268","GO:0006268","DNA unwinding involved in DNA replication","7/442","21/18870",3.22920201622525e-07,1.06652543655146e-05,9.51452955239326e-06,"CDC45/GINS2/MCM2/BLM/GINS1/RAD51/RECQL",7
"GO:0051988","GO:0051988","regulation of attachment of spindle microtubules to kinetochore","7/442","21/18870",3.22920201622525e-07,1.06652543655146e-05,9.51452955239326e-06,"BIRC5/CDCA8/AURKB/ECT2/RACGAP1/ZWILCH/KNTC1",7
"GO:0007099","GO:0007099","centriole replication","9/442","43/18870",5.44379487846299e-07,1.78160559658789e-05,1.58937972958762e-05,"WDR62/STIL/BRCA1/CEP152/CEP135/CEP44/CCP110/CNTROB/CEP192",9
"GO:0061982","GO:0061982","meiosis I cell cycle process","15/442","136/18870",7.19253241328953e-07,2.32940437756261e-05,2.07807390524664e-05,"TOP2A/CDC25C/BRCA2/NDC80/BRIP1/FBXO5/EME1/ESPL1/RAD54L/TRIP13/PSMC3IP/MND1/FANCD2/RAD51/RAD51B",15
"GO:0007080","GO:0007080","mitotic metaphase chromosome alignment","10/442","57/18870",7.24703584130588e-07,2.32940437756261e-05,2.07807390524664e-05,"NDC80/KIF14/BIRC5/CDCA8/AURKB/KIF2C/NUF2/CENPE/MAPRE1/PSRC1",10
"GO:0065004","GO:0065004","protein-DNA complex assembly","20/442","240/18870",1.03506084728202e-06,3.29753898249138e-05,2.94175188174889e-05,"CENPF/DLGAP5/CENPK/HJURP/CENPI/HMGB2/CDC45/GMNN/CENPO/CENPE/MCM2/KNTC1/RB1/RAD51/ATF7IP/HAT1/CENPH/TAF4B/ITGB3BP/CHAF1A",20
"GO:0007131","GO:0007131","reciprocal meiotic recombination","10/442","60/18870",1.18838572453002e-06,3.7201640072244e-05,3.31877789065545e-05,"TOP2A/BRIP1/EME1/RAD54L/TRIP13/PSMC3IP/MND1/FANCD2/RAD51/RAD51B",10
"GO:0140527","GO:0140527","reciprocal homologous recombination","10/442","60/18870",1.18838572453002e-06,3.7201640072244e-05,3.31877789065545e-05,"TOP2A/BRIP1/EME1/RAD54L/TRIP13/PSMC3IP/MND1/FANCD2/RAD51/RAD51B",10
"GO:0098534","GO:0098534","centriole assembly","9/442","48/18870",1.45948931546425e-06,4.52944959971663e-05,4.04074582711563e-05,"WDR62/STIL/BRCA1/CEP152/CEP135/CEP44/CCP110/CNTROB/CEP192",9
"GO:0051382","GO:0051382","kinetochore assembly","6/442","17/18870",1.58715497106759e-06,4.88355375713105e-05,4.35664400965112e-05,"CENPF/DLGAP5/CENPK/CENPE/KNTC1/CENPH",6
"GO:0006270","GO:0006270","DNA replication initiation","8/442","37/18870",1.80888528072849e-06,5.51863305984963e-05,4.92320159812901e-05,"ORC6/CDC45/GMNN/PRIM2/MCM2/ORC1/POLA1/PRIM1",8
"GO:0051302","GO:0051302","regulation of cell division","17/442","186/18870",1.90208105002303e-06,5.75419477317891e-05,5.13334744238855e-05,"BRCA2/KIF18B/ASPM/KIF14/BIRC5/CDCA8/AURKB/ECT2/PRC1/KIF23/E2F7/RACGAP1/BLM/YBX1/CIT/KLHL13/CCP110",17
"GO:0007127","GO:0007127","meiosis I","14/442","129/18870",2.04720977318976e-06,6.14162931956929e-05,5.47897984035261e-05,"TOP2A/BRCA2/NDC80/BRIP1/FBXO5/EME1/ESPL1/RAD54L/TRIP13/PSMC3IP/MND1/FANCD2/RAD51/RAD51B",14
"GO:1901978","GO:1901978","positive regulation of cell cycle checkpoint","6/442","18/18870",2.33376667141767e-06,6.94343803066414e-05,6.19427761156617e-05,"NDC80/BIRC5/CDCA8/AURKB/MAD2L1/GEN1",6
"GO:0010212","GO:0010212","response to ionizing radiation","14/442","138/18870",4.5666920938523e-06,0.000134754848671052,0.000120215509735491,"BRCA2/ECT2/BARD1/BRCA1/RAD54L/RFWD3/FANCD2/IKBIP/BLM/RAD51/INTS7/KDM1A/XRCC2/EGR1",14
"GO:0090231","GO:0090231","regulation of spindle checkpoint","6/442","21/18870",6.42627026240323e-06,0.000185076583557213,0.000165107794278672,"NDC80/BIRC5/CDCA8/AURKB/MAD2L1/GEN1",6
"GO:0090266","GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint","6/442","21/18870",6.42627026240323e-06,0.000185076583557213,0.000165107794278672,"NDC80/BIRC5/CDCA8/AURKB/MAD2L1/GEN1",6
"GO:1903504","GO:1903504","regulation of mitotic spindle checkpoint","6/442","21/18870",6.42627026240323e-06,0.000185076583557213,0.000165107794278672,"NDC80/BIRC5/CDCA8/AURKB/MAD2L1/GEN1",6
"GO:0060623","GO:0060623","regulation of chromosome condensation","5/442","13/18870",7.59630040303099e-06,0.000217037154372314,0.000193619987716354,"NCAPG/NCAPH/SMC4/NCAPG2/NCAPD2",5
"GO:0007019","GO:0007019","microtubule depolymerization","8/442","45/18870",8.57098270281192e-06,0.000242956990000968,0.000216743209500863,"TPX2/KIF18B/KIF2C/CKAP2/HDAC6/MID1/KIF2A/STMN1",8
"GO:0032467","GO:0032467","positive regulation of cytokinesis","8/442","47/18870",1.20017940740441e-05,0.000334933788112858,0.000298796195184892,"KIF14/BIRC5/CDCA8/AURKB/ECT2/KIF23/RACGAP1/CIT",8
"GO:0090329","GO:0090329","regulation of DNA-templated DNA replication","8/442","47/18870",1.20017940740441e-05,0.000334933788112858,0.000298796195184892,"FBXO5/E2F7/PCNA/GMNN/RFC3/MCM2/BLM/RFC5",8
"GO:0046785","GO:0046785","microtubule polymerization","11/442","94/18870",1.23734930081864e-05,0.000342650575611315,0.000305680381926936,"TPX2/FBXO5/NDE1/HAUS8/HAUS5/MZT1/MAPRE1/PSRC1/TUBGCP3/STMN1/CEP192",11
"GO:0031110","GO:0031110","regulation of microtubule polymerization or depolymerization","11/442","95/18870",1.37036200730279e-05,0.000376588032541224,0.000335956165872303,"TPX2/SKA1/SKA3/HAUS8/CKAP2/HAUS5/MAPRE1/HDAC6/MID1/PSRC1/STMN1",11
"GO:0071897","GO:0071897","DNA biosynthetic process","16/442","194/18870",1.41218213588247e-05,0.000385140582513401,0.000343585940715903,"CENPF/DTL/AURKB/POLE2/TYMS/POLQ/LIG1/PCNA/RFC3/JADE3/WRAP53/POLA1/RFC5/CDKN2D/MAD2L2/DKC1",16
"GO:2000001","GO:2000001","regulation of DNA damage checkpoint","6/442","24/18870",1.50166184514562e-05,0.000406464860340168,0.000362609441198203,"BRCA2/WDR76/BARD1/BRCA1/RFWD3/RAD51",6
"GO:0051966","GO:0051966","regulation of synaptic transmission, glutamatergic","10/442","79/18870",1.52779452893258e-05,0.000410452261504276,0.000366166622763025,"CACNG4/GRIK1/OXTR/DISC1/GRM8/GRIK3/HDAC6/NLGN1/TNR/SERPINE2",10
"GO:0006271","GO:0006271","DNA strand elongation involved in DNA replication","5/442","15/18870",1.70499973000451e-05,0.000448029126132572,0.0003996891414709,"LIG1/PCNA/RFC3/GINS1/POLA1",5
"GO:0034501","GO:0034501","protein localization to kinetochore","5/442","15/18870",1.70499973000451e-05,0.000448029126132572,0.0003996891414709,"AURKB/TTK/ZWILCH/KNTC1/CENPQ",5
"GO:1903083","GO:1903083","protein localization to condensed chromosome","5/442","15/18870",1.70499973000451e-05,0.000448029126132572,0.0003996891414709,"AURKB/TTK/ZWILCH/KNTC1/CENPQ",5
"GO:0070192","GO:0070192","chromosome organization involved in meiotic cell cycle","9/442","65/18870",1.95673889276119e-05,0.000510453624198571,0.000455378364745567,"NCAPH/BRIP1/SMC4/TRIP13/PSMC3IP/MND1/NCAPD2/FANCD2/RAD51",9
"GO:1901989","GO:1901989","positive regulation of cell cycle phase transition","12/442","119/18870",2.32003839076091e-05,0.000600873252283401,0.000536042190852823,"CDC25C/RRM2/EZH2/DLGAP5/DTL/FBXO5/STIL/ESPL1/ATAD5/RB1/ANAPC11/RAD51B",12
"GO:0010972","GO:0010972","negative regulation of G2/M transition of mitotic cell cycle","9/442","67/18870",2.51134970427485e-05,0.00064446335593162,0.000574929151738998,"DTL/AURKB/BARD1/BRCA1/CLSPN/BLM/ORC1/CCNG1/RBBP8",9
"GO:0045814","GO:0045814","negative regulation of gene expression, epigenetic","12/442","120/18870",2.52414814406551e-05,0.00064446335593162,0.000574929151738998,"EZH2/LMNB1/LMNB2/BRCA1/RB1/HDAC6/ATF7IP/DNMT1/PPM1D/SUZ12/HAT1/KDM1A",12
"GO:0070507","GO:0070507","regulation of microtubule cytoskeleton organization","14/442","161/18870",2.68216000219444e-05,0.000679984225908448,0.000606617506797274,"TPX2/SKA1/TACC3/STIL/SKA3/HAUS8/CKAP2/HAUS5/MAPRE1/HDAC6/MID1/PSRC1/CEP97/STMN1",14
"GO:0009314","GO:0009314","response to radiation","25/442","428/18870",2.89330535788054e-05,0.000728384565620276,0.000649795704592826,"BRCA2/PBK/DTL/AURKB/ECT2/BARD1/TRPC3/BRCA1/RAD54L/RFWD3/PCNA/FANCD2/IKBIP/BLM/NEDD4/CDKN2D/RAD51/RUVBL2/SMC1A/INTS7/HMGN1/PPM1D/KDM1A/XRCC2/EGR1",25
"GO:0044818","GO:0044818","mitotic G2/M transition checkpoint","8/442","53/18870",2.99195664513274e-05,0.000747989161283185,0.000667285067565789,"DTL/BARD1/BRCA1/CLSPN/BLM/ORC1/CCNG1/RBBP8",8
"GO:0006275","GO:0006275","regulation of DNA replication","12/442","124/18870",3.5049934574966e-05,0.000856368317727452,0.000763970683446332,"ESCO2/FBXO5/E2F7/PCNA/GMNN/ATAD5/RFC3/MCM2/BLM/JADE3/RFC5/RUVBL2",12
"GO:0000731","GO:0000731","DNA synthesis involved in DNA repair","7/442","40/18870",3.5242273395618e-05,0.000856368317727452,0.000763970683446332,"DTL/POLE2/PCNA/RFC3/POLA1/CDKN2D/MAD2L2",7
"GO:0071459","GO:0071459","protein localization to chromosome, centromeric region","7/442","40/18870",3.5242273395618e-05,0.000856368317727452,0.000763970683446332,"AURKB/BUB1B/TTK/ZWILCH/KNTC1/RB1/CENPQ",7
"GO:0030900","GO:0030900","forebrain development","24/442","407/18870",3.58676194854088e-05,0.000856368317727452,0.000763970683446332,"ASPM/EZH2/KIF14/WDR62/SYNE2/TACC3/STIL/DRAXIN/E2F1/SOX1/OXTR/B2M/ALK/NDE1/DISC1/PGAP1/APAF1/TACC2/TNR/MSX1/POU3F3/ASCL1/KDM1A/POU3F2",24
"GO:0071479","GO:0071479","cellular response to ionizing radiation","9/442","70/18870",3.59031260056883e-05,0.000856368317727452,0.000763970683446332,"BRCA2/ECT2/BARD1/BRCA1/BLM/RAD51/INTS7/KDM1A/EGR1",9
"GO:1902750","GO:1902750","negative regulation of cell cycle G2/M phase transition","9/442","70/18870",3.59031260056883e-05,0.000856368317727452,0.000763970683446332,"DTL/AURKB/BARD1/BRCA1/CLSPN/BLM/ORC1/CCNG1/RBBP8",9
"GO:0044774","GO:0044774","mitotic DNA integrity checkpoint signaling","10/442","87/18870",3.59198933269014e-05,0.000856368317727452,0.000763970683446332,"GTSE1/DTL/EME1/BRCA1/RFWD3/CLSPN/FANCD2/BLM/ORC1/CCNG1",10
